ID,ShortName,AV_Diff,AC_Diff,PR_Diff,UI_Diff,S_Diff,C_Diff,I_Diff,A_Diff,Hamming_Distance
CVE-2024-31198,Nozomi,0,0,0,0,0,1,0,1,2
CVE-2024-31199,Nozomi,0,0,0,0,0,0,0,1,1
CVE-2024-31200,Nozomi,0,1,0,0,0,0,0,0,1
CVE-2024-31201,Nozomi,0,0,0,1,0,0,0,0,1
CVE-2024-31202,Nozomi,0,0,0,0,0,0,0,0,0
CVE-2024-31203,Nozomi,0,0,0,0,0,0,0,1,1
CVE-2024-31212,GitHub,0,0,0,0,0,0,0,1,1
CVE-2024-31213,GitHub,0,0,0,0,1,1,0,0,2
CVE-2024-31214,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-31217,GitHub,0,1,0,0,0,0,0,0,1
CVE-2024-31236,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-31243,Patchstack,0,0,0,0,0,0,1,1,2
CVE-2024-31244,Patchstack,0,0,0,0,0,1,0,1,2
CVE-2024-31246,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-31248,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-31252,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-31261,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-31267,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-3127,GitLAb,0,0,0,0,0,0,0,0,0
CVE-2024-31273,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-31274,Patchstack,0,0,0,0,0,0,0,0,0
CVE-2024-31275,Patchstack,0,0,0,0,0,1,0,1,2
CVE-2024-31276,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-31278,Patchstack,0,0,0,0,0,1,0,0,1
CVE-2024-31283,Patchstack,0,0,0,0,0,1,0,1,2
CVE-2024-31284,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-31294,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-31302,Patchstack,0,0,0,0,0,0,0,0,0
CVE-2024-31304,Patchstack,0,0,0,0,0,1,1,0,2
CVE-2024-31306,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-3131,VulDB,0,0,0,0,0,1,1,1,3
CVE-2024-31310,CISA-ADP,0,0,1,1,0,0,0,0,2
CVE-2024-31311,CISA-ADP,0,1,1,1,0,0,0,1,4
CVE-2024-31312,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-31313,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-31314,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2024-31315,CISA-ADP,0,0,1,1,0,1,1,1,5
CVE-2024-31316,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-31317,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-31318,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-31319,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2024-31320,CISA-ADP,0,1,1,0,0,0,0,0,2
CVE-2024-31322,CISA-ADP,0,1,0,0,0,0,0,1,2
CVE-2024-31323,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-31324,CISA-ADP,0,0,0,1,0,0,0,0,1
CVE-2024-31325,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-31326,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-31327,CISA-ADP,0,1,0,0,0,1,1,1,4
CVE-2024-31331,CISA-ADP,0,0,0,1,0,0,0,0,1
CVE-2024-31332,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2024-31333,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-31334,CISA-ADP,0,1,1,0,0,0,0,1,3
CVE-2024-31335,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2024-31336,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2024-31337,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2024-31339,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3134,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-31343,Patchstack,0,0,0,0,0,0,0,0,0
CVE-2024-31350,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-31352,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-31353,Patchstack,0,0,0,0,0,0,0,0,0
CVE-2024-31359,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-31363,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-3139,VulDB,0,0,0,0,0,1,0,1,2
CVE-2024-3140,VulDB,0,0,0,0,1,1,0,0,2
CVE-2024-31411,CISA-ADP,0,0,1,0,0,1,0,1,3
CVE-2024-31414,Eaton,1,0,1,1,1,1,1,1,7
CVE-2024-31415,Eaton,1,0,1,0,0,0,0,1,3
CVE-2024-31416,Eaton,1,0,1,0,0,1,1,1,5
CVE-2024-31423,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-3143,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-3144,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-31443,GitHub,0,0,0,0,1,1,1,1,4
CVE-2024-31444,GitHub,0,0,0,0,1,1,0,1,3
CVE-2024-31445,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-31448,GitHub,0,0,0,0,1,1,1,1,4
CVE-2024-3145,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-31456,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-31458,GitHub,0,0,0,0,0,1,1,1,3
CVE-2024-31459,GitHub,0,1,0,0,1,0,0,0,2
CVE-2024-3146,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-31460,GitHub,0,0,0,0,0,1,0,1,2
CVE-2024-31464,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-31465,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-3147,VulDB,0,0,0,0,0,0,0,0,0
CVE-2024-3148,VulDB,0,0,0,0,0,1,1,1,3
CVE-2024-31487,Fortinet,0,1,0,0,0,0,1,0,2
CVE-2024-31488,Fortinet,0,0,1,0,1,0,0,0,2
CVE-2024-31489,Fortinet,1,0,0,0,0,0,0,1,2
CVE-2024-31490,Fortinet,0,0,0,0,0,1,0,0,1
CVE-2024-31491,Fortinet,0,0,0,0,0,0,0,0,0
CVE-2024-31492,Fortinet,0,0,0,1,1,0,0,0,2
CVE-2024-31493,Fortinet,0,0,0,0,0,0,0,0,0
CVE-2024-31495,Fortinet,0,0,1,0,0,0,0,0,1
CVE-2024-31496,Fortinet,0,0,0,0,0,0,0,0,0
CVE-2024-31504,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3156,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3157,CISA-ADP,0,0,0,0,1,0,1,0,2
CVE-2024-31570,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3159,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3161,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-31612,CISA-ADP,0,0,1,0,1,1,1,0,4
CVE-2024-3162,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-3163,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3167,Wordfence,0,0,0,0,0,0,0,0,0
CVE-2024-3168,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3169,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3170,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3171,CISA-ADP,0,1,0,0,0,0,0,0,1
CVE-2024-3173,CISA-ADP,1,0,1,1,0,0,0,0,3
CVE-2024-3174,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3175,CISA-ADP,0,0,0,0,0,1,1,1,3
CVE-2024-3178,Concrete CMS,0,1,0,0,1,1,0,1,4
CVE-2024-3179,Concrete CMS,0,1,0,0,1,1,0,1,4
CVE-2024-31798,CISA-ADP,0,1,0,0,0,0,0,0,1
CVE-2024-31799,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3180,Concrete CMS,0,1,0,0,1,1,0,1,4
CVE-2024-31800,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3181,Concrete CMS,0,1,0,0,1,1,0,1,4
CVE-2024-3183,Red Hat,0,0,0,0,0,0,0,0,0
CVE-2024-31835,CISA-ADP,0,0,1,0,0,1,0,0,2
CVE-2024-31842,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-31870,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-31871,IBM,0,0,0,1,0,0,0,0,1
CVE-2024-31872,IBM,0,0,0,1,0,0,0,0,1
CVE-2024-31873,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-31874,IBM,0,0,1,0,0,1,0,1,3
CVE-2024-31878,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-31880,IBM,0,1,0,0,0,0,0,0,1
CVE-2024-31881,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-31882,IBM,0,1,0,0,0,0,0,0,1
CVE-2024-31883,IBM,0,0,1,0,0,0,0,0,1
CVE-2024-31889,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-31893,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-31894,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-31895,IBM,0,0,0,0,0,1,0,0,1
CVE-2024-31897,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-31898,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-31899,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-3190,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-31902,IBM,0,0,0,0,0,1,1,1,3
CVE-2024-31904,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-31905,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-31907,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-31908,IBM,0,0,0,1,0,0,0,0,1
CVE-2024-31912,IBM,0,1,0,0,0,0,0,0,1
CVE-2024-31916,IBM,0,0,0,0,0,0,0,0,0
CVE-2024-31919,IBM,0,1,0,0,0,0,0,0,1
CVE-2024-31956,MITRE,0,0,1,0,0,0,0,0,1
CVE-2024-31957,MITRE,1,0,0,0,0,0,0,0,1
CVE-2024-31960,MITRE,0,0,0,0,0,0,0,0,0
CVE-2024-3197,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-31970,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2024-31971,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2024-31977,CISA-ADP,1,0,0,0,0,0,0,0,1
CVE-2024-31979,CISA-ADP,0,0,1,0,0,0,1,1,3
CVE-2024-31981,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-31982,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-31983,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-31984,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-31985,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-31986,GitHub,0,0,1,0,1,0,0,0,2
CVE-2024-31987,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-31988,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-31989,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-3199,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-31990,GitHub,0,1,0,1,0,1,1,1,5
CVE-2024-31996,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-31997,GitHub,0,0,0,0,1,0,0,0,1
CVE-2024-31998,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32002,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32007,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-32034,GitHub,0,0,1,0,0,1,1,0,3
CVE-2024-32035,GitHub,0,0,0,1,0,0,0,1,2
CVE-2024-32036,GitHub,0,1,0,0,0,0,0,0,1
CVE-2024-32038,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32049,F5,0,0,0,0,0,0,0,0,0
CVE-2024-32056,Siemens,0,0,0,0,0,0,0,0,0
CVE-2024-32081,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-3210,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-32113,CISA-ADP,0,0,0,0,0,0,0,1,1
CVE-2024-32116,Fortinet,0,0,0,0,0,0,1,0,1
CVE-2024-32117,Fortinet,0,0,0,0,0,0,0,0,0
CVE-2024-32118,Fortinet,0,0,0,0,0,0,0,0,0
CVE-2024-3214,Wordfence,0,0,0,0,1,1,1,1,4
CVE-2024-32144,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-3215,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-32152,Cisco,0,1,0,0,0,0,0,0,1
CVE-2024-32167,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3244,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-3245,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-3246,Wordfence,0,0,0,0,1,0,0,0,1
CVE-2024-32461,GitHub,0,0,0,0,0,0,1,1,2
CVE-2024-32464,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-3247,Glyph & Cog,0,1,0,1,0,0,0,1,3
CVE-2024-32476,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32479,GitHub,0,1,0,0,1,1,1,1,5
CVE-2024-3248,Glyph & Cog,0,1,0,1,0,0,0,1,3
CVE-2024-32480,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32484,Cisco,0,0,0,0,0,0,1,0,1
CVE-2024-32498,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-32503,MITRE,0,0,1,0,0,0,0,0,1
CVE-2024-32504,MITRE,0,0,1,0,0,0,0,0,1
CVE-2024-3251,VulDB,0,0,0,0,0,1,1,1,3
CVE-2024-32572,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-32645,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32646,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32647,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32648,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32649,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-3266,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-32663,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32664,GitHub,0,0,0,0,0,1,1,0,2
CVE-2024-32666,Intel,0,1,0,0,0,0,0,0,1
CVE-2024-32668,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3267,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-32698,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-32701,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-32703,Patchstack,0,0,0,0,1,0,1,0,2
CVE-2024-32704,Patchstack,0,0,0,0,0,0,1,1,2
CVE-2024-32705,Patchstack,0,0,0,0,0,1,1,0,2
CVE-2024-32713,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-32714,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-32718,Patchstack,0,1,0,0,1,0,0,0,2
CVE-2024-32721,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-3276,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2024-32760,F5,0,0,0,0,0,0,0,0,0
CVE-2024-32762,QNAP,0,1,0,0,0,0,1,1,3
CVE-2024-32771,QNAP,0,1,0,0,1,0,0,0,2
CVE-2024-32782,Patchstack,0,0,0,0,0,1,0,0,1
CVE-2024-32785,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-32791,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-32793,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-32794,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-32852,Dell,0,1,0,0,0,0,0,0,1
CVE-2024-32853,Dell,0,0,0,0,0,1,1,1,3
CVE-2024-32854,Dell,0,0,0,0,0,0,0,0,0
CVE-2024-32856,Dell,0,0,0,0,1,1,1,1,4
CVE-2024-32857,Dell,0,0,0,1,0,0,0,0,1
CVE-2024-32858,Dell,0,1,0,0,0,0,0,0,1
CVE-2024-32859,Dell,0,1,0,0,0,0,0,0,1
CVE-2024-32860,Dell,0,1,0,0,0,0,0,0,1
CVE-2024-32862,Johnson Controls,0,1,0,0,0,0,0,0,1
CVE-2024-32863,Johnson Controls,0,1,0,0,0,0,0,1,2
CVE-2024-32864,Johnson Controls,1,1,0,0,0,0,0,0,2
CVE-2024-32865,Johnson Controls,0,1,0,0,0,0,0,0,1
CVE-2024-32867,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32868,GitHub,0,0,0,0,0,0,1,0,1
CVE-2024-32870,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32871,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32873,GitHub,0,0,0,1,0,0,1,1,3
CVE-2024-3288,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-32891,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-32893,CISA-ADP,1,1,1,0,0,0,1,1,5
CVE-2024-32895,CISA-ADP,1,0,1,0,0,0,0,0,2
CVE-2024-32896,CISA-ADP,1,1,0,1,0,0,0,0,3
CVE-2024-32899,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-32900,CISA-ADP,1,0,1,0,0,0,0,0,2
CVE-2024-32901,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-32902,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-32903,CISA-ADP,0,1,1,0,0,0,0,0,2
CVE-2024-32905,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-32906,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-32907,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2024-32908,CISA-ADP,0,0,1,0,0,0,0,0,1
CVE-2024-32909,CISA-ADP,1,1,1,0,0,0,0,0,3
CVE-2024-32911,CISA-ADP,0,1,1,0,0,0,0,0,2
CVE-2024-32913,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-32918,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-32927,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-32931,Johnson Controls,0,0,0,0,0,0,0,0,0
CVE-2024-32939,Mattermost,0,1,1,0,0,0,0,0,2
CVE-2024-32940,Intel,0,0,1,0,0,0,0,0,1
CVE-2024-32945,Mattermost,0,1,1,1,0,0,0,0,3
CVE-2024-32946,Cisco,0,0,0,0,0,0,0,0,0
CVE-2024-32967,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-3297,Bitdefender,0,0,0,0,0,0,0,0,0
CVE-2024-32974,GitHub,0,1,0,0,0,0,0,0,1
CVE-2024-32975,GitHub,0,1,0,0,0,0,0,0,1
CVE-2024-32976,GitHub,0,0,0,0,0,0,0,0,0
CVE-2024-32989,Huawei,1,0,0,1,0,0,0,1,3
CVE-2024-32990,Huawei,1,0,0,1,0,0,1,0,3
CVE-2024-32991,Huawei,1,1,0,0,0,0,0,0,2
CVE-2024-32992,Huawei,0,0,0,0,0,0,0,0,0
CVE-2024-32993,Huawei,0,0,0,1,0,0,1,1,3
CVE-2024-32995,Huawei,0,0,1,0,0,0,0,0,1
CVE-2024-32996,Huawei,0,0,1,0,0,0,0,0,1
CVE-2024-32997,Huawei,0,1,1,0,0,1,1,0,4
CVE-2024-32998,Huawei,0,0,1,0,0,1,1,1,4
CVE-2024-32999,Huawei,0,0,1,0,0,0,1,1,3
CVE-2024-33001,SAP,0,0,0,0,0,0,0,0,0
CVE-2024-33003,SAP,0,1,0,0,0,0,0,0,1
CVE-2024-33005,SAP,0,0,0,0,0,0,0,0,0
CVE-2024-33021,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33022,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33023,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33027,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33028,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33029,Qualcomm,0,0,0,0,0,0,0,0,0
CVE-2024-33033,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33034,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33040,Qualcomm,0,1,1,0,0,0,0,0,2
CVE-2024-33041,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33044,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33045,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33047,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33049,Qualcomm,0,0,0,0,0,0,0,0,0
CVE-2024-33054,Qualcomm,0,0,0,0,0,0,0,0,0
CVE-2024-33055,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33056,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33059,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33060,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33061,Qualcomm,0,0,1,0,0,0,0,1,2
CVE-2024-33065,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-33067,Qualcomm,0,0,0,0,0,0,0,1,1
CVE-2024-33068,Qualcomm,0,0,1,0,0,0,0,0,1
CVE-2024-3307,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-3308,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-33109,MITRE,0,0,1,0,1,0,0,1,3
CVE-2024-3314,VulDB,0,0,1,0,0,1,1,1,4
CVE-2024-3315,VulDB,0,0,1,0,0,1,1,1,4
CVE-2024-3316,VulDB,0,0,0,0,0,1,1,1,3
CVE-2024-33180,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-33182,CISA-ADP,0,0,1,0,0,0,0,1,2
CVE-2024-33253,CISA-ADP,0,0,1,1,1,1,0,1,5
CVE-2024-3337,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-3338,Wordfence,0,1,0,0,0,0,0,0,1
CVE-2024-3340,Wordfence,0,0,0,1,1,0,0,0,2
CVE-2024-3343,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-3344,Wordfence,0,0,0,1,0,0,0,0,1
CVE-2024-33502,Fortinet,0,0,0,0,0,1,0,0,1
CVE-2024-33506,Fortinet,1,0,0,0,0,0,0,0,1
CVE-2024-33508,Fortinet,0,0,0,0,0,0,0,0,0
CVE-2024-33509,Fortinet,0,0,0,0,0,0,0,0,0
CVE-2024-33510,Fortinet,0,0,0,0,0,0,0,0,0
CVE-2024-33543,Patchstack,0,0,0,0,0,0,0,0,0
CVE-2024-33545,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-33547,Patchstack,0,0,0,0,0,1,0,0,1
CVE-2024-33555,Patchstack,0,0,0,0,0,1,0,0,1
CVE-2024-33561,Patchstack,0,0,0,0,0,1,0,1,2
CVE-2024-33563,Patchstack,0,0,0,0,0,1,1,0,2
CVE-2024-33564,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-33565,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-33568,Patchstack,0,1,0,0,1,0,1,1,4
CVE-2024-33572,Patchstack,0,0,0,0,0,1,1,1,3
CVE-2024-33612,F5,0,0,0,0,1,0,0,0,1
CVE-2024-33623,Cisco,0,1,0,0,0,0,0,1,2
CVE-2024-33653,Siemens,0,0,0,0,0,0,0,0,0
CVE-2024-33654,Siemens,0,0,0,0,0,0,0,0,0
CVE-2024-3367,Checkmk,0,0,0,0,1,0,0,0,1
CVE-2024-33699,Cisco,0,0,0,0,1,0,0,0,1
CVE-2024-3376,VulDB,0,0,0,0,0,1,1,1,3
CVE-2024-3377,VulDB,0,0,0,0,1,1,0,0,2
CVE-2024-3378,VulDB,0,0,0,0,1,1,0,0,2
CVE-2024-3379,CISA-ADP,0,0,0,0,1,0,0,0,1
CVE-2024-3382,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2024-3383,Palo Alto,0,1,0,0,0,0,0,0,1
CVE-2024-3384,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2024-33848,Intel,0,0,0,0,1,0,0,0,1
CVE-2024-3385,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2024-3386,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2024-33879,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-3388,Palo Alto,0,0,0,1,0,0,0,0,1
CVE-2024-33881,CISA-ADP,0,0,0,0,0,1,0,0,1
CVE-2024-33892,CISA-ADP,0,0,0,0,0,1,1,0,2
CVE-2024-33893,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-33897,CISA-ADP,0,0,0,0,0,0,0,0,0
CVE-2024-33933,Patchstack,0,0,0,0,0,0,0,1,1
CVE-2024-33957,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33958,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33959,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33960,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-33961,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33962,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33963,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33964,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33965,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33966,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33967,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33968,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33969,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33970,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33971,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33972,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33973,INCIBE,0,0,0,0,0,0,1,1,2
CVE-2024-33974,INCIBE,0,0,0,0,0,0,0,0,0
CVE-2024-33975,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33976,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33977,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33978,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33979,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33980,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33981,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33982,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33983,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33984,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33985,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33986,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33987,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33988,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33989,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33990,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33991,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33992,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33993,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-33994,INCIBE,0,0,0,0,0,0,0,1,1
CVE-2024-3400,Palo Alto,0,0,0,0,0,0,0,0,0
CVE-2024-34026,Cisco,0,1,0,0,1,0,0,0,2
